DeviceTag: Brazo,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2026-01-16 09:06:20.454,© Movella Technologies B.V. 2005-2026
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
8109968,0.7588,-0.0102,0.0083,0.6512,0.0096,0.0047,-0.0580,0
8110134,0.7588,-0.0102,0.0083,0.6512,0.0067,0.0037,-0.0516,0
8110301,0.7588,-0.0102,0.0084,0.6512,0.0279,0.0051,-0.0470,0
8110468,0.7588,-0.0102,0.0084,0.6512,0.0050,0.0068,-0.0524,0
8110634,0.7588,-0.0102,0.0084,0.6512,0.0176,0.0047,-0.0408,0
8110801,0.7588,-0.0102,0.0084,0.6512,0.0067,0.0032,-0.0363,0
8110968,0.7588,-0.0102,0.0084,0.6512,0.0081,-0.0003,-0.0438,0
8111134,0.7588,-0.0102,0.0084,0.6512,0.0049,-0.0008,-0.0417,0
8111301,0.7588,-0.0102,0.0084,0.6512,0.0126,0.0044,-0.0608,0
8111468,0.7588,-0.0102,0.0084,0.6512,0.0060,-0.0119,-0.0629,0
8111634,0.7588,-0.0102,0.0084,0.6512,-0.0041,-0.0066,-0.0548,0
8111801,0.7588,-0.0102,0.0084,0.6512,0.0046,0.0068,-0.0392,0
8111968,0.7588,-0.0102,0.0084,0.6512,-0.0024,-0.0200,-0.0172,0
8112134,0.7588,-0.0102,0.0083,0.6512,0.0043,0.0006,-0.0252,0
8112301,0.7588,-0.0102,0.0084,0.6512,0.0135,-0.0147,-0.0410,0
8112468,0.7588,-0.0102,0.0084,0.6512,0.0019,-0.0015,-0.0585,0
8112634,0.7588,-0.0102,0.0084,0.6512,0.0181,-0.0059,-0.0314,0
8112801,0.7588,-0.0102,0.0084,0.6512,0.0147,-0.0052,-0.0366,0
8112968,0.7588,-0.0102,0.0084,0.6512,0.0009,-0.0111,-0.0472,0
8113134,0.7588,-0.0102,0.0084,0.6512,0.0070,0.0094,-0.0361,0
8113301,0.7588,-0.0102,0.0084,0.6512,0.0177,-0.0036,-0.0212,0
8113468,0.7588,-0.0102,0.0084,0.6512,0.0116,-0.0151,-0.0354,0
8113634,0.7588,-0.0102,0.0084,0.6512,0.0005,-0.0033,-0.0483,0
8113801,0.7588,-0.0102,0.0084,0.6512,0.0148,-0.0055,-0.0580,0
8113968,0.7588,-0.0102,0.0084,0.6512,0.0161,0.0080,-0.0355,0
8114134,0.7588,-0.0102,0.0084,0.6512,0.0006,-0.0032,-0.0474,0
8114301,0.7588,-0.0102,0.0084,0.6512,0.0132,0.0001,-0.0403,0
8114468,0.7588,-0.0102,0.0084,0.6512,-0.0000,0.0088,-0.0364,0
8114634,0.7588,-0.0102,0.0084,0.6512,0.0092,0.0035,-0.0334,0
8114801,0.7588,-0.0102,0.0084,0.6512,-0.0000,-0.0064,-0.0487,0
8114968,0.7588,-0.0102,0.0084,0.6512,0.0153,-0.0079,-0.0417,0
8115134,0.7588,-0.0102,0.0084,0.6512,0.0014,-0.0026,-0.0603,0
8115301,0.7588,-0.0102,0.0084,0.6512,0.0003,-0.0004,-0.0453,0
8115468,0.7588,-0.0102,0.0084,0.6512,-0.0053,0.0048,-0.0283,0
8115634,0.7588,-0.0102,0.0084,0.6512,-0.0064,-0.0062,-0.0221,0
8115801,0.7588,-0.0102,0.0084,0.6512,0.0010,0.0056,-0.0285,0
8115968,0.7588,-0.0102,0.0085,0.6512,0.0124,-0.0027,-0.0417,0
8116134,0.7588,-0.0102,0.0085,0.6512,0.0121,0.0061,-0.0508,0
8116301,0.7588,-0.0102,0.0084,0.6512,0.0078,-0.0026,-0.0703,0
8116468,0.7588,-0.0102,0.0084,0.6512,0.0081,0.0049,-0.0574,0
8116634,0.7587,-0.0102,0.0083,0.6513,0.0044,-0.0065,-0.0360,0
8116801,0.7587,-0.0102,0.0083,0.6513,0.0111,-0.0015,-0.0577,0
8116968,0.7587,-0.0102,0.0083,0.6513,0.0017,-0.0012,-0.0426,0
8117134,0.7587,-0.0102,0.0083,0.6513,0.0025,0.0049,-0.0461,0
8117301,0.7587,-0.0102,0.0084,0.6513,0.0012,0.0050,-0.0386,0
8117468,0.7587,-0.0102,0.0084,0.6513,0.0055,0.0015,-0.0381,0
8117634,0.7587,-0.0102,0.0084,0.6513,0.0212,0.0041,-0.0342,0
8117801,0.7587,-0.0102,0.0084,0.6513,0.0060,-0.0047,-0.0351,0
8117968,0.7587,-0.0102,0.0084,0.6513,0.0031,-0.0022,-0.0261,0
8118134,0.7587,-0.0102,0.0084,0.6513,0.0250,-0.0036,-0.0374,0
8118301,0.7587,-0.0102,0.0084,0.6513,0.0089,0.0001,-0.0403,0
8118468,0.7587,-0.0102,0.0084,0.6513,0.0096,-0.0087,-0.0342,0
8118634,0.7587,-0.0102,0.0084,0.6513,0.0223,-0.0018,-0.0323,0
8118801,0.7587,-0.0102,0.0084,0.6513,0.0128,-0.0093,-0.0423,0
8118968,0.7587,-0.0102,0.0084,0.6513,0.0061,-0.0037,-0.0485,0
8119134,0.7587,-0.0102,0.0084,0.6513,0.0106,0.0034,-0.0549,0
8119301,0.7587,-0.0102,0.0084,0.6513,0.0253,-0.0061,-0.0349,0
8119468,0.7587,-0.0102,0.0084,0.6513,-0.0161,-0.0031,-0.0364,0
8119634,0.7587,-0.0102,0.0084,0.6513,0.0123,-0.0098,-0.0377,0
8119801,0.7587,-0.0102,0.0084,0.6513,0.0124,-0.0007,-0.0548,0
8119968,0.7587,-0.0102,0.0084,0.6513,0.0009,-0.0144,-0.0291,0
8120134,0.7587,-0.0102,0.0084,0.6513,-0.0010,0.0057,-0.0371,0
8120301,0.7587,-0.0102,0.0084,0.6513,0.0162,-0.0046,-0.0582,0
8120468,0.7587,-0.0102,0.0084,0.6513,0.0160,-0.0150,-0.0383,0
8120635,0.7587,-0.0102,0.0084,0.6513,-0.0008,-0.0001,-0.0306,0
8120801,0.7587,-0.0102,0.0084,0.6513,0.0067,-0.0082,-0.0533,0
8120968,0.7587,-0.0102,0.0084,0.6513,0.0084,-0.0052,-0.0422,0
8121135,0.7587,-0.0102,0.0084,0.6513,0.0075,-0.0040,-0.0348,0
8121301,0.7587,-0.0102,0.0084,0.6513,0.0127,-0.0039,-0.0496,0
8121468,0.7587,-0.0102,0.0084,0.6513,0.0049,0.0039,-0.0590,0
8121635,0.7587,-0.0102,0.0084,0.6513,0.0015,0.0035,-0.0617,0
8121801,0.7587,-0.0102,0.0084,0.6513,-0.0012,0.0030,-0.0484,0
8121968,0.7587,-0.0102,0.0084,0.6513,0.0046,-0.0060,-0.0542,0
8122135,0.7587,-0.0102,0.0084,0.6513,0.0139,-0.0037,-0.0388,0
8122301,0.7587,-0.0102,0.0084,0.6513,0.0056,-0.0050,-0.0399,0
8122468,0.7587,-0.0102,0.0084,0.6513,0.0071,-0.0106,-0.0307,0
8122635,0.7587,-0.0102,0.0084,0.6513,0.0071,0.0022,-0.0358,0
8122801,0.7587,-0.0102,0.0084,0.6513,0.0071,-0.0149,-0.0320,0
8122968,0.7587,-0.0102,0.0084,0.6513,0.0043,0.0038,-0.0286,0
8123135,0.7587,-0.0102,0.0084,0.6513,0.0198,-0.0062,-0.0650,0
8123301,0.7587,-0.0102,0.0084,0.6513,0.0108,0.0084,-0.0278,0
8123468,0.7587,-0.0102,0.0084,0.6513,0.0018,-0.0054,-0.0398,0
8123635,0.7587,-0.0102,0.0084,0.6513,0.0017,-0.0016,-0.0324,0
8123801,0.7587,-0.0102,0.0084,0.6513,0.0059,0.0085,-0.0480,0
8123968,0.7587,-0.0102,0.0084,0.6513,0.0002,-0.0019,-0.0340,0
8124135,0.7587,-0.0102,0.0084,0.6513,0.0106,-0.0146,-0.0424,0
8124301,0.7587,-0.0102,0.0084,0.6513,0.0179,-0.0044,-0.0417,0
8124468,0.7587,-0.0102,0.0084,0.6513,0.0079,0.0039,-0.0470,0
8124635,0.7587,-0.0102,0.0084,0.6513,0.0257,0.0089,-0.0521,0
8124801,0.7587,-0.0102,0.0084,0.6513,-0.0025,0.0078,-0.0449,0
8124968,0.7587,-0.0102,0.0084,0.6513,0.0013,0.0031,-0.0461,0
8125135,0.7587,-0.0102,0.0084,0.6513,0.0117,-0.0107,-0.0356,0
8125301,0.7587,-0.0102,0.0084,0.6513,0.0058,0.0037,-0.0420,0
8125468,0.7587,-0.0102,0.0084,0.6513,0.0060,0.0004,-0.0265,0
8125635,0.7587,-0.0102,0.0084,0.6513,0.0049,0.0007,-0.0176,0
8125801,0.7587,-0.0102,0.0084,0.6513,0.0089,-0.0021,-0.0587,0
8125968,0.7587,-0.0102,0.0084,0.6513,0.0165,-0.0064,-0.0537,0
8126135,0.7587,-0.0102,0.0084,0.6513,0.0092,0.0038,-0.0300,0
8126301,0.7587,-0.0102,0.0084,0.6513,0.0115,0.0171,-0.0389,0
8126468,0.7587,-0.0102,0.0084,0.6513,0.0037,-0.0027,-0.0397,0
8126635,0.7587,-0.0102,0.0084,0.6513,0.0117,-0.0005,-0.0517,0
8126801,0.7587,-0.0102,0.0084,0.6513,0.0124,-0.0125,-0.0483,0
8126968,0.7587,-0.0102,0.0084,0.6513,-0.0095,-0.0022,-0.0378,0
8127135,0.7587,-0.0102,0.0084,0.6513,0.0061,-0.0002,-0.0122,0
8127301,0.7587,-0.0102,0.0084,0.6513,0.0075,-0.0051,-0.0699,0
8127468,0.7587,-0.0102,0.0084,0.6513,0.0049,0.0018,-0.0279,0
8127635,0.7587,-0.0102,0.0084,0.6513,0.0084,-0.0034,-0.0393,0
8127801,0.7587,-0.0102,0.0085,0.6513,0.0026,-0.0029,-0.0307,0
8127968,0.7587,-0.0102,0.0084,0.6513,0.0156,0.0025,-0.0542,0
8128135,0.7587,-0.0102,0.0085,0.6513,0.0107,0.0046,-0.0434,0
8128301,0.7587,-0.0102,0.0085,0.6513,0.0037,-0.0126,-0.0401,0
8128468,0.7587,-0.0102,0.0085,0.6513,0.0092,-0.0084,-0.0428,0
8128635,0.7587,-0.0102,0.0085,0.6513,0.0039,-0.0079,-0.0432,0
8128801,0.7587,-0.0102,0.0085,0.6513,-0.0044,-0.0032,-0.0417,0
8128968,0.7587,-0.0102,0.0085,0.6513,0.0153,-0.0029,-0.0404,0
8129135,0.7587,-0.0102,0.0085,0.6513,0.0172,0.0039,-0.0384,0
8129301,0.7587,-0.0102,0.0085,0.6513,0.0140,-0.0026,-0.0714,0
8129468,0.7587,-0.0102,0.0085,0.6513,0.0072,-0.0021,-0.0318,0
8129635,0.7587,-0.0102,0.0085,0.6513,0.0063,0.0156,-0.0235,0
8129801,0.7587,-0.0102,0.0085,0.6513,0.0078,-0.0018,-0.0350,0
8129968,0.7587,-0.0102,0.0085,0.6513,0.0048,0.0085,-0.0488,0
8130135,0.7587,-0.0102,0.0085,0.6513,0.0095,0.0106,-0.0471,0
8130301,0.7587,-0.0102,0.0085,0.6513,0.0060,0.0030,-0.0305,0
8130468,0.7587,-0.0102,0.0085,0.6513,-0.0015,-0.0039,-0.0586,0
8130635,0.7587,-0.0102,0.0085,0.6513,0.0069,-0.0029,-0.0330,0
8130801,0.7587,-0.0102,0.0085,0.6513,-0.0033,-0.0057,-0.0080,0
8130968,0.7587,-0.0102,0.0085,0.6513,0.0218,-0.0122,-0.0453,0
8131135,0.7587,-0.0102,0.0085,0.6513,0.0141,0.0125,-0.0542,0
8131301,0.7587,-0.0102,0.0085,0.6513,0.0113,0.0136,-0.0484,0
8131468,0.7587,-0.0102,0.0085,0.6513,0.0021,0.0003,-0.0458,0
8131635,0.7587,-0.0102,0.0085,0.6513,0.0002,-0.0049,-0.0367,0
8131801,0.7587,-0.0102,0.0085,0.6513,0.0093,0.0036,-0.0174,0
8131968,0.7587,-0.0102,0.0085,0.6513,0.0152,0.0026,-0.0541,0
8132135,0.7587,-0.0102,0.0085,0.6513,0.0139,0.0170,-0.0513,0
8132301,0.7587,-0.0102,0.0085,0.6513,0.0120,0.0166,-0.0467,0
8132468,0.7587,-0.0102,0.0085,0.6513,0.0087,0.0244,-0.0429,0
8132635,0.7587,-0.0102,0.0085,0.6513,0.0184,0.0070,-0.0459,0
8132801,0.7587,-0.0102,0.0085,0.6513,0.0132,-0.0012,-0.0350,0
8132968,0.7587,-0.0102,0.0085,0.6513,-0.0007,-0.0073,-0.0346,0
8133135,0.7587,-0.0102,0.0085,0.6513,0.0039,0.0043,-0.0344,0
8133301,0.7587,-0.0102,0.0085,0.6513,0.0116,-0.0059,-0.0479,0
8133468,0.7587,-0.0102,0.0085,0.6513,0.0026,0.0092,-0.0350,0
8133635,0.7587,-0.0102,0.0085,0.6512,0.0038,0.0071,-0.0401,0
8133801,0.7588,-0.0102,0.0085,0.6512,0.0066,0.0069,-0.0273,0
8133968,0.7588,-0.0102,0.0085,0.6512,0.0016,-0.0053,-0.0570,0
8134135,0.7588,-0.0102,0.0085,0.6512,0.0125,0.0121,-0.0491,0
8134301,0.7588,-0.0102,0.0085,0.6512,0.0202,0.0036,-0.0375,0
8134468,0.7588,-0.0102,0.0085,0.6512,0.0044,0.0149,-0.0418,0
8134635,0.7588,-0.0102,0.0085,0.6512,0.0070,-0.0038,-0.0562,0
8134801,0.7587,-0.0102,0.0085,0.6513,0.0146,0.0050,-0.0410,0
8134968,0.7588,-0.0102,0.0085,0.6512,0.0024,0.0012,-0.0195,0
8135135,0.7588,-0.0102,0.0086,0.6512,0.0195,-0.0069,-0.0481,0
8135301,0.7588,-0.0102,0.0086,0.6512,0.0020,0.0036,-0.0230,0
8135468,0.7587,-0.0101,0.0085,0.6513,0.0223,0.0125,-0.0361,0
8135635,0.7587,-0.0102,0.0085,0.6513,-0.0013,0.0007,-0.0300,0
8135801,0.7587,-0.0102,0.0085,0.6513,0.0069,0.0019,-0.0457,0
8135968,0.7587,-0.0101,0.0086,0.6513,0.0104,-0.0026,-0.0156,0
8136135,0.7587,-0.0102,0.0086,0.6513,0.0226,0.0009,-0.0558,0
8136301,0.7587,-0.0102,0.0086,0.6513,0.0002,0.0131,-0.0577,0
8136468,0.7587,-0.0102,0.0086,0.6513,0.0143,0.0039,-0.0500,0
8136635,0.7587,-0.0103,0.0084,0.6513,0.0066,0.0008,-0.0623,0
8136801,0.7587,-0.0103,0.0084,0.6513,0.0201,0.0056,-0.0376,0
8136968,0.7588,-0.0103,0.0084,0.6512,0.0036,0.0027,-0.0403,0
8137135,0.7588,-0.0103,0.0084,0.6512,0.0174,0.0119,-0.0402,0
8137302
